"name","cuisine1","cuisine2","cuisine3","vegetarian","address","phone","url","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","price","opentable","menupages"
"Masa","Asian","Japanese",,,"10 Columbus Circle, New York, NY 10019","212-823-9800","http://masanyc.com/",,"6:00 PM - 9:00 PM","12:00 PM - 1:00 PM, 6:00 PM - 9:00 PM","12:00 PM - 1:00 PM, 6:00 PM - 9:00 PM","12:00 PM - 1:00 PM, 6:00 PM - 9:00 PM","12:00 PM - 1:00 PM, 6:00 PM - 9:00 PM","6:00 PM - 9:00 PM","$$$$$","NOT FOUND","http://www.menupages.com/restaurants/masa/menu"
"Matsugen","Asian","Japanese",,,"241 Church Street, New York, NY 10013","212-925-0202","http://www.jean-georges.com/","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 1:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 1:00 AM","$$$","http://www.opentable.com/matsugen","http://newyorkcity.menupages.com/restaurants/matsugen/menu"
"Matsuri","Asian","Japanese",,,"369 West 16th Street, New York, NY 10011","212-243-6400","http://matsurinyc.com/","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 1:00 AM","6:00 PM - 1:00 AM","6:00 PM - 1:00 AM","$$$","http://www.opentable.com/matsuri","http://newyorkcity.menupages.com/restaurants/matsuri/menu"
"Max","Italian",,,"x","181 Duane St, New York, NY 10013","212-966-5939","http://www.max-ny.com/","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","$$","not found","http://www.menupages.com/restaurants/max/menu"
"Maya","Mexican",,,,"1191 1st Ave, New York, NY 10065","212-585-1818","http://www.richardsandoval.com/mayany/index.htm","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00-11:00 PM","5:00-11:00 PM","$$$","http://www.opentable.com/maya-new-york","http://newyorkcity.menupages.com/restaurants/maya/menu"
"Maze","French","Contemporary",,,"151 W 54th St, New York, NY 10019","212-468-8889","http://www.gordonramsay.com/mazeatthelondonnyc/","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM","11:00 AM - 3:00 PM, 5:00 PM - 11:00 PM","$$$","http://www.opentable.com/maze-by-gordon-ramsay","http://newyorkcity.menupages.com/restaurants/maze/menu"
"mehtaphor","Fusion","Contemporary",,,"130 Duane St, New York, NY 10013","212-542-9440","http://mehtaphornyc.com/","7:00 AM - 11:00 AM","7:00 AM - 11:00 AM, 5:30 PM - 10:30 PM","7:00 AM - 11:00 AM, 5:30 PM - 10:30 PM","7:00 AM - 11:00 AM, 5:30 PM - 10:30 PM","7:00 AM - 11:00 AM, 5:30 PM - 10:30 PM","7:00 AM - 11:00 AM, 5:30 PM - 11:00 PM","7:00 AM - 11:00 AM, 5:30 PM - 11:00 PM","$$","http://www.opentable.com/mehtaphor","http://newyorkcity.menupages.com/restaurants/mehtaphor/menu"
"Mercadito","Mexican",,,"x","172 Avenue B, New York, NY 10009","212-388-1750","http://www.mercaditorestaurants.com/","12:00 PM - 4:00 PM, 5:00 PM - 11:00 PM","5:00 PM - 11:00 PM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 1:00 AM","5:00 PM - 1:00 AM","$$","http://www.opentable.com/Mercadito","http://newyorkcity.menupages.com/restaurants/mercadito/menu"
"Mercat","European","Spanish","Tapas",,"45 Bond St, New York, NY 10012","212-529-8600","http://www.mercatnyc.com/","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00-10:00 PM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","$$","http://www.opentable.com/mercat","http://newyorkcity.menupages.com/restaurants/mercat/menu"
"Mercato","Italian",,,,"352 West 39th Street, New York, NY 10018","212-643-2000","http://www.mercatonyc.com/","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mercato/menu"
"Mermaid Oyster Bar","Seafood",,,,"79 MacDougal Street, New York, NY 10012","212-260-0100","http://www.themermaidnyc.com/","5:00 PM - 10:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","5:30 PM - 11:30 PM","5:30 PM - 11:30 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mermaid-oyster-bar/menu"
"Mesa Coyoacan","Mexican",,,,"372 Graham Avenue, New York, NY 11211","718-782-8171","http://mesacoyoacan.com/","12:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 PM - 12:00 AM","5:00 pm - 1:00 am","5:00 pm - 1:00 am","12:00 PM - 1:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mesa-coyoacan/menu"
"Mexicana Mama","Mexican",,,"x","47 East 12th Street, New York, NY 10003","212-253-7594",,"5:00-10:30 PM",,"5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mexicana-mama-centro/"
"Mexico Lindo","Mexican",,,"x","459 Second Avenue, New York, NY 10010","212-679-3665","http://www.mexicolindonyc.com/","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00 PM - 12:00 AM","1:00 PM - 12:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mexico-lindo/menu"
"Mike's Bistro","Bar Food","American",,,"228 W 72nd St, New York, NY 10023","212-799-3911","http://www.mikesbistro.com/","5:00 PM - 10:00 PM","5:30 PM - 10:00 PM","5:30 PM - 10:00 PM","5:30 PM - 10:00 PM","5:30 PM - 10:00 PM",,"5:30 PM - 10:00 PM","$$$-$$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mikes-bistro/menu"
"Mile End","Sandwiches","American",,,"97A Hoyt Street, New York, NY 11217","718-852-7510","http://www.mileendbrooklyn.com/","9:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","9:00 AM - 11:00 PM","$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mile-end/menu"
"Minetta Tavern","European","French","Contemporary",,"113 MacDougal Street, New York, NY 10012","212-475-3850","http://www.minettatavernny.com/","11:00-1:00 AM","5:30 PM - 1:00 AM","5:30 PM - 1:00 AM","5:30 PM - 1:00 AM","5:30 PM - 1:00 AM","5:30 PM - 1:00 AM","11:00-1:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/minetta-tavern/menu"
"Modern (The)","American","Contemporary",,"x","9 West 53rd Street, New York, NY 10019","212-333-1220","http://www.themodernnyc.com/","11:30 AM - 9:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$$","http://www.opentable.com/the-modern-dining-room","http://newyorkcity.menupages.com/restaurants/the-modern/menu"
"Mole","Mexican",,,,"57 Jane Street, New York, NY 10014","212-206-7577","http://www.molenyc.com/",,"12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00-11:00 PM","12:00 PM - 12:00 AM","12:00-11:00 PM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/mole/menu"
"Momofuku Ko","Asian","Contemporary",,,"163 1st Ave, New York, NY 10003","212-500-0831","http://www.momofuku.com/ko/","12:00 PM - 1:00 PM, 7:00 PM - 10:00 PM","7:00 PM - 10:00 PM","7:00 PM - 10:00 PM","7:00 PM - 10:00 PM","7:00 PM - 10:00 PM","12:00 PM - 1:00 PM, 7:00 PM - 10:00 PM","12:00 PM - 1:00 PM, 7:00 PM - 10:00 PM","$$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/momofuku-ko/menu"
"Momofuku Milk Bar ","Asian","Fusion","Dessert","x","207 Second Avenue, New York, NY 10003","212-254-3500","http://www.momofuku.com/milk-bar/","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","9:00 AM - 12:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/momofuku-milk-bar/menu"
"Momofuku Noodle Bar","Asian","Contemporary",,,"171 1st Ave, New York, NY 10003","212-777-7773","http://www.momofuku.com/noodle-bar/","12:00 PM - 4:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 4:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 4:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 4:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 4:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 4:00 PM, 5:30 PM - 2:00 AM","12:00 PM - 4:00 PM, 5:30 PM - 2:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/momofuku-noodle-bar/menu"
"Momofuku Ssam Bar","Asian","Contemporary",,,"207 2nd Ave, New York, NY 10003","212-757-5878","http://www.momofuku.com/ssam-bar/","11:30 AM - 3:30 PM, 5:00 PM - 12:00 PM","11:30 AM - 3:30 PM, 5:00 PM - 12:00 PM","11:30 AM - 3:30 PM, 5:00 PM - 12:00 PM","11:30 AM - 3:30 PM, 5:00 PM - 12:00 PM","11:30 AM - 3:30 PM, 5:00 PM - 12:00 PM","11:30 AM - 3:30 PM, 5:00 PM - 2:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 2:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/momofuku-ssam-bar/menu"
"Morandi's","Italian",,,"x","211 Waverly Place, New York, NY 10014","212-627-7575","http://www.morandiny.com/","10:00 AM - 4:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","12:00 PM - 3:00 PM, 5:30 PM - 12:00 AM","10:00 AM - 4:00 PM, 5:30 PM - 12:00 AM","$$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/morandi/menu"
"Morimoto","Asian","Japanese",,,"88 10th Avenue, New York, NY 10011","212-989-8883","http://www.morimotonyc.com/","5:30 PM - 10:45 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM","5:30 PM - 11:45 PM","$$$$","http://www.opentable.com/morimoto-new-york","http://newyorkcity.menupages.com/restaurants/morimoto/menu"
"Motorino","Pizza","Italian",,,"349 E 12th St, New York, NY 10003","212-777-2644","http://www.motorinopizza.com/","11:00-12:00 AM","11:00-12:00 AM","11:00-12:00 AM","11:00-12:00 AM","11:00-12:00 AM","11:00-1:00 AM","11:00-1:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/motorino-2/menu"
"Muzzarella Pizza","Pizza","Italian",,"x","221 Avenue A, New York, NY 10009","212-614-0905",,"11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-2:00 AM","11:00-4:00 AM","11:00-4:00 AM","$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/muzzarella-pizza/menu"
"Nam","Vietnamese","Asian",,,"110 Reade St, New York, NY 10013","212-267-3777","http://www.namnyc.com/","5:30 PM - 9:45 PM","12:00 PM - 2:00 PM, 5:30 PM - 9:45 PM","12:00 PM - 2:00 PM, 5:30 PM - 9:45 PM","12:00 PM - 2:00 PM, 5:30 PM - 9:45 PM","12:00 PM - 2:00 PM, 5:30 PM - 9:45 PM","12:00 PM - 2:00 PM, 5:30 PM - 10:45 PM","5:30 PM - 10:45 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/nam/menu"
"Naya","Middle Eastern",,,,"1057 2nd Avenue, New York, NY 10022","212-319-7777","http://www.nayarestaurants.com/","12:30-9:30 PM","12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","12:00-10:30 PM","$$","http://www.opentable.com/naya-mezze-and-grill","http://newyorkcity.menupages.com/restaurants/naya-mezze-grill/menu"
"Nobu","Asian","Japanese","Contemporary","x","40 W 57th St, New York, NY 10019","212-757-3000","http://www.noburestaurants.com/","5:00 PM - 10:15 PM","11:45 AM - 2:15 PM, 5:45 PM - 12:00 AM","11:45 AM - 2:15 PM, 5:45 PM - 12:00 AM","11:45 AM - 2:15 PM, 5:45 PM - 12:00 AM","11:45 AM - 2:15 PM, 5:45 PM - 12:00 AM","11:45 AM - 2:15 PM, 5:45 PM - 12:00 AM","5:45 PM - 12:00 AM","$$$$","http://www.opentable.com/nobu-new-york","http://newyorkcity.menupages.com/restaurants/nobu/menu"
"Norma's","American",,,,"118 West 57th Street, New York, NY 10019","212-708-7460","http://parkermeridien.com/eat1.php","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","7:00 AM - 3:00 PM","$$","http://www.opentable.com/normas-at-le-parker-meridien","http://newyorkcity.menupages.com/restaurants/normas/menu"
"Northern Spy Food Co.","American",,,,"511 East 12th Street, New York, NY 10009","212-228-5100","http://www.northernspyfoodco.com/","11:00 AM - 10:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00 AM - 11:00 PM","11:00-12:00 AM","11:00-12:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/northern-spy-food-co/menu"
"Nougatine","French","Contemporary",,,"1 Central Park West, New York, 10023","212-299-3900","http://www.jean-georges.com/","8:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:30 PM - 10:30 PM","7:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","7:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","7:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","7:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","7:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:15 PM - 11:00 PM","8:00 - 11:00 AM, 12:00 PM - 3:00 PM, 5:15 PM - 11:00 PM","$$$","http://www.opentable.com/nougatine-at-jean-georges","http://newyorkcity.menupages.com/restaurants/nougatine/menu"
"Novita","Italian",,,,"102 East 22nd Street, New York, NY 10010","212-802-2680","http://www.novitanyc.com/","5:00-10:00 PM","12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","12:00 PM - 3:00 PM, 5:30 PM - 11:00 PM","5:30 PM - 11:00 PM","$$$","http://www.opentable.com/novita","http://newyorkcity.menupages.com/restaurants/novita/menu"
"Nuela","Latin American","Tapas",,,"43 West 24th Street, New York, NY 10010","212-929-1200","http://www.nuelany.com/","5:00pm - 11:00pm","5:00pm - 11:00pm","5:00pm - 11:00pm","5:00pm - 11:00pm","5:00pm - 11:00pm","5:00pm - 12:00am","5:00pm - 12:00am","$$","http://www.opentable.com/nuela","http://www.menupages.com/restaurants/nuela/menu"
"Nyonya","Asian","Malaysian",,"x","199 Grand Street, New York, NY 10013","212-334-3669","http://www.penangusa.com/location_nyonya_grand.html","11:30-12:00 AM","11:30 AM - 11:30 PM","11:30 AM - 11:30 PM","11:30 AM - 11:30 PM","11:30 AM - 11:30 PM","11:30-12:00 AM","11:30-12:00 AM","$-$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/nyonya-2/menu"
"OBAO","Asian","Thai","Vietnamese",,"222 E 53rd St # 1, New York, NY 10022","212-308-5588","http://www.obaonyc.com/","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","11:30 AM - 10:30 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/obao/menu"
"Ocean Grill","Seafood",,,,"382 Columbus Avenue, New York, NY 10024","212-579-2300","http://www.brguestrestaurants.com/","10:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30-12:00 AM","11:30-12:00 AM","$$$","http://www.opentable.com/ocean-grill-new-york","http://newyorkcity.menupages.com/restaurants/ocean-grill/menu"
"Oceana","American","Seafood",,,"1221 Avenue of the Americas, New York, NY 10020","212-759-5941","http://www.oceanarestaurant.com/","12:00-9:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$$$","http://www.opentable.com/oceana","http://newyorkcity.menupages.com/restaurants/oceana/menu"
"Old Town Bar","American","Bar Food","Hamburgers",,"45 East 18th Street, New York, NY 10003","212-529-6732","http://www.oldtownbar.com/","12:00 PM - 12:00 AM","11:30-1:00 AM","11:30-1:00 AM","11:30-1:00 AM","11:30-1:00 AM","11:30-1:00 AM","12:00 PM - 2:00 AM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/old-town-bar-restaurant/"
"Olio Pizza e Piu","Pizza","Italian",,,"3 Greenwich Avenue, New York, NY 10014","212-243-6546","http://olionyc.com/","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 2:00 AM","8:00 AM - 4:00 AM","8:00 AM - 4:00 AM","$$","http://www.opentable.com/olio-pizza-e-piu","http://newyorkcity.menupages.com/restaurants/olio/menu"
"Omen","Asian","Japanese",,,"113 Thompson Street, New York, NY 10012","212-925-8923",,"6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","6:00 PM - 12:00 AM","$$$","not found","http://newyorkcity.menupages.com/restaurants/omen/menu"
"Oriental Garden","Chinese",,,,"14 Elizabeth St, New York, NY 10013","212-619-0085","http://www.orientalgardenny.com/","9:00 AM - 11:00 PM","10:00 AM - 10:30 PM","10:00 AM - 10:30 PM","10:00 AM - 10:30 PM","10:00 AM - 10:30 PM","10:00 AM - 10:30 PM","9:00 AM - 11:00 PM","$$","NOT FOUND","http://newyorkcity.menupages.com/restaurants/oriental-garden/menu"
"Osteria Morini","Italian",,,,"218 Lafayette Street, New York, NY 10012","212-965-8777","http://www.osteriamorini.com/","11:30 AM - 4:00 PM, 5:00 PM - 12:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 12:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 1:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 1:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 1:00 AM","11:30 AM - 3:30 PM, 5:00 PM - 1:00 AM","11:30 AM - 4:00 PM, 5:00 PM - 1:00 AM","$$","http://www.opentable.com/osteria-morini","http://newyorkcity.menupages.com/restaurants/osteria-morini/menu"
"Otto","Italian","Pizza",,"x","1 5th Avenue, New York, NY 10003","212-995-9559","http://www.ottopizzeria.com/","11:30-12:00 AM","11:30-12:00 AM","11:30-12:00 AM","11:30-12:00 AM","11:30-12:00 AM","11:30-12:00 AM","11:30-12:00 AM","$$","http://www.opentable.com/otto-enoteca-pizzeria","http://newyorkcity.menupages.com/restaurants/otto-enoteca-and-pizzeria/menu"
"Ouest","American",,,,"2315 Broadway, New York, NY 10024","212-580-8700","http://ouestny.com/","11:00AM-2:00 PM, 5:00 PM - 9:00 PM","5:00 PM - 9:00 PM","5:00 PM - 9:00 PM","5:00 PM - 10:00 PM","5:00 PM - 10:00 PM","5:00 PM - 10:30 PM","5:00 PM - 10:30 PM",,"http://www.opentable.com/ouest","http://newyorkcity.menupages.com/restaurants/ouest/menu"
"Palm","Steak",,,,"837 2nd Avenue, New York, NY 10017-4303","212 687-7698  ","http://www.thepalm.com/","12:00 pm-11:00 pm","12:00 pm-11:00 pm","12:00 pm-11:00 pm","12:00 pm-11:00 pm","12:00 pm-11:30 pm","4:00 pm-11:30 pm",,"$$$ ","http://www.opentable.com/the-palm-nyc-one","http://newyorkcity.menupages.com/restaurants/the-palm/menu"
"Pampano","Mexican","Seafood",,,"209 East 49th Street, New York, NY 10017-1501","212 751-4545  ","http://www.richardsandoval.com/pampano/index.htm","11:30 AM - 2:30 PM, 5:00-10:00 PM","11:30 AM - 2:30 PM, 5:00-10:00 PM","11:30 AM - 2:30 PM, 5:00-10:00 PM",,"11:30 AM - 2:30 PM, 5:00-10:30 PM","5:00-10:30 PM","5:00-9:30 PM","$$$ ","http://www.opentable.com/pampano","http://newyorkcity.menupages.com/restaurants/pampano/menu"
"Paprika","Italian",,,,"110 St. Marks Place, New York, NY 10009","212 677-6563","http://paprikarestaurant.com/","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","5:00-11:00 PM","11:30 AM - 11:00 PM","11:30 AM - 11:00 PM","$$","http://www.opentable.com/paprika","http://newyorkcity.menupages.com/restaurants/paprika/menu"
"Park Avenue Bistro","French",,,,"377 Park Ave S, New York, NY 10016-8807","212 689-1360  ","http://parkavenuebistronyc.com/","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","12:00-3:00 PM, 5:00-11:00 PM","5:00-11:00 PM",,"$$$ ","http://www.opentable.com/park-avenue-bistro","http://newyorkcity.menupages.com/restaurants/park-avenue-bistro/menu"
"Patroon","American",,,,"160 East 46th Street, New York, NY 10017","212 883-7373  ","http://www.patroonrestaurant.com/","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM","12:00-10:00 PM",,,"$$$ ","http://www.opentable.com/patroon","http://newyorkcity.menupages.com/restaurants/patroon/menu"
"Paulie Gee's","Pizza",,,,"60 Greenpoint Avenue, NY 11222","347 987-3747  ","http://www.pauliegee.com/home.php",,"6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","5:00-10:00 PM","$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/paulie-gees/menu"
"Pearl Oyster Bar","American","Seafood",,,"18 Cornelia Street, New York, NY 10014-4138","212 691-8211  ","http://www.pearloysterbar.com/","12:00-2:30 PM, 6:00-11:00 PM","12:00-2:30 PM, 6:00-11:00 PM","12:00-2:30 PM, 6:00-11:00 PM","12:00-2:30 PM, 6:00-11:00 PM","12:00-2:30 PM, 6:00-11:00 PM","6:00-11:00 PM",,"$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/pearl-oyster-bar/menu"
"Peasant","Italian",,,,"194 Elizabeth St, New York, NY 10012-4255","212 965-9511  ","http://www.peasantnyc.com/",,"6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-11:00 PM","6:00-10:00 PM","$$$ ","http://www.opentable.com/peasant","http://newyorkcity.menupages.com/restaurants/peasant/menu"
"Peels","American","Southern",,,"325 Bowery, New York, NY 10003","646 602-7015  ",,"7:30AM - 12:00AM","7:30AM - 12:00AM","7:30AM - 12:00AM","7:30AM - 12:00AM","7:30AM - 12:00AM","7:30AM - 12:00AM","7:30AM - 12:00AM","$$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/peels/menu"
"Penelope","American",,,,"159 Lexington Avenue, New York, NY 10016-8154","212 481-3800  ","http://www.penelopenyc.com/","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","$-$$ ","NOT FOUND","http://newyorkcity.menupages.com/restaurants/penelope/menu"
"Per Se","French","Contemporary","American","x","10 Columbus Circle, New York, NY 10019-1219","212 823-9335  ","http://www.perseny.com/","5:30-10:00 PM","5:30-10:00 PM","5:30-10:00 PM","5:30-10:00 PM","1:30 AM - 1:30 PM, 5:30-10:00 PM","1:30 AM - 1:30 PM, 5:30-10:00 PM","1:30 AM - 1:30 PM, 5:30-10:00 PM","$$$$ ","http://www.opentable.com/per-se","http://newyorkcity.menupages.com/restaurants/per-se/menu"
"Periyali","Greek",,,,"35 W 20th St, New York, NY 10011-3709","212 463-7890  ","http://www.periyali.com/","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:00 PM","12:00-3:00 PM, 5:30-11:30 PM","5:30-11:30 PM","5:00-10:00 PM","$$$ ","http://www.opentable.com/periyali","http://newyorkcity.menupages.com/restaurants/periyali-restaurant/menu"
